60843|NL|15|Eesveen|52.8167|6.1333
60844|NL|06|Eethen|51.7333|5.0833
60845|NL|01|Eext|53.0167|6.7333
60846|NL|01|Eexterveen|53.05|6.8
60847|NL|01|Eexterzandvoort|53.0333|6.7833
60848|NL|02|Egbertsgaasten|53.1167|6.0333
60849|NL|05|Egchel|51.3167|5.9667
60850|NL|07|Egmond Aan Den Hoef|52.6167|4.65
60851|NL|07|Egmond Aan Zee|52.6167|4.6333
60852|NL|07|Egmond-Binnen|52.6|4.65
60853|NL|03|Eibergen|52.1|6.65
60854|NL|06|Eigen|51.5167|5.5167
60855|NL|05|Eijsden|50.7833|5.7
60856|NL|05|Eiland|51.1333|5.8667
60857|NL|06|Eindhoven|51.45|5.4667
60858|NL|05|Einighausen|51|5.8333
60859|NL|09|Eiteren|52.0333|5.0333
60860|NL|01|Ekehaar|52.95|6.6
60861|NL|06|Ekkersrijt|51.5|5.4667
60862|NL|03|Elburg|52.45|5.8333
60863|NL|06|Elde|51.6167|5.4167
60864|NL|01|Eldersloo|52.9667|6.6167
60865|NL|03|Elderveld|51.9667|5.8667
60866|NL|01|Eldijk|52.7167|6.7833
60867|NL|03|Eldik|51.9167|5.6
60868|NL|03|Eldrik|51.9833|6.1833
60869|NL|04|Electra|53.3167|6.35
60870|NL|01|Elim|52.6833|6.5833
60871|NL|03|Ellecom|52.0333|6.1
60872|NL|10|Ellemeet|51.7333|3.8167
60873|NL|01|Ellertshaar|52.9|6.7333
60874|NL|10|Ellewoutsdijk|51.3833|3.8167
60875|NL|01|Elp|52.8833|6.65
60876|NL|06|Elsendorp|51.5833|5.7667
60877|NL|15|Elshof|52.4|6.2
60878|NL|11|Elshout|51.8833|4.65
60879|NL|05|Elsloo|50.95|5.7667
60880|NL|03|Elspeet|52.3|5.7833
60881|NL|03|Elst|51.9167|5.85
60882|NL|06|Elzen|51.6167|5.6667
60883|NL|16|Emmeloord|52.7167|5.7667
60884|NL|01|Emmen|52.7833|6.9
60885|NL|01|Emmer-Compascuum|52.8167|7.05
60886|NL|03|Empe|52.15|6.15
60887|NL|06|Empel|51.7333|5.3333
60888|NL|03|Emst|52.3167|5.9833
60889|NL|11|Engel|52.25|4.5333
60890|NL|01|Engeland|52.7667|6.3667
60891|NL|06|Engelen|51.7167|5.2667
60892|NL|02|Engelum|53.2333|5.7167
60893|NL|02|Engwierum|53.3167|6.1333
60894|NL|07|Enkhuizen|52.7167|5.2833
60895|NL|16|Ens|52.6333|5.8333
60896|NL|15|Enschede|52.2167|6.9
60897|NL|06|Enschot|51.5833|5.1333
60898|NL|03|Enspijk|51.8833|5.2167
60899|NL|15|Enter|52.3|6.5833
60900|NL|04|Enumatil|53.2167|6.4167
60901|NL|03|Epe|52.35|5.9833
60902|NL|05|Epen|50.7667|5.9167
60903|NL|04|Eppenhuizen|53.3833|6.7
60904|NL|03|Epse|52.2167|6.2
60905|NL|01|Erica|52.7167|6.9333
60906|NL|03|Erichem|51.9|5.35
60907|NL|03|Erlecom|51.85|5.9667
60908|NL|01|Erm|52.75|6.8167
60909|NL|03|Ermelo|52.3|5.6167
60910|NL|06|Erp|51.6|5.6167
60911|NL|06|Esbeek|51.4667|5.1333
60912|NL|06|Esch|51.6167|5.3
60913|NL|06|Escharen|51.7333|5.75
60914|NL|16|Espel|52.7167|5.65
60915|NL|03|Essen|52.1667|5.6833
60916|NL|06|Eten|51.7333|5.0833
60917|NL|03|Etten|51.9167|6.3333
60918|NL|06|Etten|51.5667|4.6667
60919|NL|01|Eursing|52.8833|6.5333
60920|NL|01|Eursinge|52.75|6.2167
60921|NL|11|Everdingen|51.9667|5.15
60922|NL|05|Evertsoord|51.4|5.95
60923|NL|03|Ewijk|51.7667|5.7667
60924|NL|03|Exel|52.1833|6.3833
60925|NL|01|Exloo|52.8833|6.8667
60926|NL|02|Exmorra|53.05|5.4667
60927|NL|05|Eygelshoven|50.9|6.05
60928|NL|05|Eysden|50.7833|5.7
60929|NL|04|Ezinge|53.3167|6.45
60930|NL|04|Farmsum|53.3167|6.9333
60931|NL|04|Feerwerd|53.3|6.4667
60932|NL|02|Ferwerd|53.3333|5.8333
60933|NL|02|Ferwoude|53.0167|5.4333
60934|NL|06|Fijnaart|51.6333|4.4667
60935|NL|02|Finkeburen|52.9167|5.7167
60936|NL|02|Finkum|53.2833|5.75
60937|NL|04|Finsterwolde|53.2|7.0833
60938|NL|02|Firdgum|53.25|5.5667
60939|NL|02|Flansum|53.0833|5.7667
60940|NL|15|Fleringen|52.3833|6.8
60941|NL|01|Fluitenberg|52.7333|6.45
60942|NL|10|Flushing|51.45|3.5833
60943|NL|02|Fochtelo|52.9833|6.3333
60944|NL|02|Fochteloo|52.9833|6.3333
60945|NL|02|Follega|52.8833|5.7333
60946|NL|02|Fons|53.15|5.7167
60947|NL|02|Formerum|53.3833|5.3167
60948|NL|01|Fort|52.65|6.3833
60949|NL|04|Foxham|53.1667|6.7333
60950|NL|04|Foxhol|53.1667|6.7167
60951|NL|01|Foxwolde|53.15|6.45
60952|NL|02|Franeker|53.2|5.5333
60953|NL|02|Friens|53.1|5.8
60954|NL|02|Frieschepalen|53.1167|6.2
60955|NL|04|Froombosch|53.2|6.7833
60956|NL|11|Gaag|51.95|4.2667
60957|NL|03|Gaanderen|51.9333|6.35
60958|NL|02|Gaastmeer|52.9667|5.55
60959|NL|06|Galder|51.5167|4.7833
60960|NL|03|Gameren|51.8|5.2
60961|NL|10|Gapinge|51.55|3.6167
60962|NL|03|Garderen|52.2333|5.7167
60963|NL|02|Garijp|53.1667|5.9667
60964|NL|04|Garmerwolde|53.25|6.65
60965|NL|04|Garnwerd|53.3|6.5
60966|NL|04|Garrelsweer|53.3|6.7833
60967|NL|04|Garsthuizen|53.3667|6.7167
60968|NL|01|Gasselte|52.9667|6.7833
60969|NL|01|Gasselternijveen|52.9833|6.85
60970|NL|06|Gastel|51.2833|5.55
60971|NL|05|Gasthuis|50.85|5.7833
60972|NL|02|Gauw|53.0667|5.7167
60973|NL|11|Geer|51.9|5.05
60974|NL|03|Geerstraat|52.3|6.0167
60975|NL|05|Geertruid|50.8|5.7667
60976|NL|06|Geertruidenberg|51.7|4.8667
60977|NL|11|Geervliet|51.8667|4.2667
60978|NL|01|Gees|52.75|6.6833
60979|NL|01|Geesbrug|52.7333|6.6333
60980|NL|03|Geesteren|52.1333|6.5333
60981|NL|01|Geeuwenbrug|52.8667|6.3667
60982|NL|06|Geffen|51.7333|5.4667
60983|NL|03|Geldermalsen|51.8833|5.3
60984|NL|06|Geldrop|51.4333|5.5667
60985|NL|05|Geleen|50.9667|5.8333
60986|NL|03|Gelselaar|52.1667|6.5333
60987|NL|06|Gemert|51.55|5.7
60988|NL|06|Gemonde|51.6167|5.35
60989|NL|06|Genderen|51.7333|5.1167
60990|NL|03|Gendringen|51.8667|6.3833
60991|NL|03|Gendt|51.8833|5.9667
60992|NL|15|Genemuiden|52.6333|6.05
60993|NL|05|Gennep|51.7|5.9667
60994|NL|03|Gent|51.8833|5.9667
60995|NL|02|Gerkesklooster|53.2333|6.2
60996|NL|02|Gersloot|53|5.9667
60997|NL|03|Gerven|52.2167|5.6
60998|NL|06|Gerwen|51.4833|5.5667
60999|NL|06|Gestel|51.4167|5.4667
61000|NL|05|Geul|50.9167|5.7333
61001|NL|05|Geulle|50.9167|5.7333
61002|NL|05|Geysteren|51.55|6.05
61003|NL|02|Giekerk|53.2333|5.8833
61004|NL|02|Giekerkerhoek|53.2333|5.8833
61005|NL|03|Giesbeek|52|6.0667
61006|NL|06|Giesen|51.7833|5.0333
61007|NL|06|Giessen|51.7833|5.0333
61008|NL|11|Giessenburg|51.85|4.8833
61009|NL|11|Giessendam|51.8333|4.8333
61010|NL|01|Gieten|53.0167|6.7667
61011|NL|01|Gieterveen|53.0333|6.8333
61012|NL|15|Giethmen|52.5|6.4
61013|NL|15|Giethoorn|52.7167|6.0833
61014|NL|06|Gilze|51.55|4.95
61015|NL|15|Glane|52.2333|7
61016|NL|04|Glimmen|53.1333|6.6333
61017|NL|04|Godlinze|53.3667|6.8167
61018|NL|11|Goedereede|51.8167|3.9833
61019|NL|11|Goeree|51.8167|3.9833
61020|NL|10|Goes|51.5|3.8833
61021|NL|02|Goingarijp|53.0167|5.7667
61022|NL|06|Goirle|51.5167|5.0667
61023|NL|03|Gooi|52.0333|6.2667
61024|NL|06|Goor|51.45|5.65
61025|NL|11|Gorinchem|51.8333|4.9667
61026|NL|11|Gorkum|51.8333|4.9667
61027|NL|06|Gorpeind|51.4333|4.9
61028|NL|02|Gorredijk|53|6.0667
61029|NL|03|Gorssel|52.2|6.2
61030|NL|11|Gouda|52.0167|4.7
61031|NL|11|Gouderak|51.9833|4.6833
61032|NL|11|Goudriaan|51.9|4.9
61033|NL|11|Goudswaard|51.8|4.2833
61034|NL|02|Goutum|53.1833|5.8
61035|NL|07|Gouw|52.7333|4.9667
61036|NL|07|Gouwe|52.7333|4.9667
61037|NL|09|Graaf|51.9833|4.9833
61038|NL|11|Graafland|51.9333|4.85
61039|NL|10|Graauw|51.3333|4.1
61040|NL|05|Gracht|50.85|6.0333
61041|NL|15|Grafhorst|52.5833|5.9333
61042|NL|07|Graft|52.5667|4.8333
61043|NL|07|Graftdijk|52.55|4.8167
61044|NL|15|Gramsbergen|52.6167|6.6833
61045|NL|05|Grashoek|51.3667|5.95
61046|NL|05|Grathem|51.2|5.8667
61047|NL|06|Grave|51.7667|5.7333
61048|NL|02|Greonterp|53.0167|5.5167
61049|NL|05|Grevenbicht|51.0333|5.7833
61050|NL|05|Griendtsveen|51.4333|5.9
61051|NL|04|Grijpskerk|53.2667|6.3
61052|NL|10|Grijpskerke|51.5333|3.5667
61053|NL|10|Groede|51.3833|3.5
61054|NL|09|Groenekan|52.1167|5.15
61055|NL|11|Groenendijk|52.1333|4.5667
61056|NL|07|Groeneveld|52.7667|4.7833
61057|NL|11|Groeneweg|51.9833|4.6
61058|NL|06|Groeningen|51.6|6
61059|NL|03|Groenlo|52.05|6.6167
61060|NL|05|Groenstraat|50.9|6.05
61061|NL|11|Groep|51.7833|4.4333
61062|NL|03|Groesbeek|51.7833|5.9333
61063|NL|03|Groessen|51.9333|6.0333
61064|NL|07|Groet|52.7167|4.6667
61065|NL|01|Grollo|52.9333|6.6667
61066|NL|01|Grolloo|52.9333|6.6667
61067|NL|04|Groningen|53.2167|6.55
61068|NL|05|Gronsveld|50.8167|5.7333
61069|NL|11|Groot-Ammers|51.9167|4.8167
61070|NL|15|Groote Oever|52.65|6.3333
61071|NL|07|Grootebroek|52.7|5.2167
61072|NL|04|Grootegast|53.2167|6.2833
61073|NL|07|Grootschermer|52.5833|4.85
61074|NL|11|Group|51.7833|4.4333
61075|NL|02|Grouw|53.1|5.8333
61076|NL|05|Grubbenvorst|51.4167|6.15
61077|NL|05|Gulpen|50.8167|5.9
61078|NL|05|Guttecoven|51.0167|5.8167
61079|NL|03|Haaften|51.8167|5.2167
61080|NL|11|Haag|52.0833|4.3
61081|NL|15|Haaksbergen|52.15|6.7333
61082|NL|03|Haalderen|51.8833|5.9333
61083|NL|10|Haamstede|51.7|3.75
61084|NL|03|Haar|52.0667|6.4333
61085|NL|06|Haaren|51.6|5.2333
61086|NL|15|Haarle|52.3667|6.3833
61087|NL|07|Haarlem|52.3667|4.65
61088|NL|07|Haarlemmerliede|52.3833|4.6833
61089|NL|07|Haarlemmermeer|52.3|4.7
61090|NL|03|Haarlo|52.1167|6.5833
61091|NL|06|Haarsteeg|51.7167|5.2
61092|NL|09|Haarzuilens|52.1167|5
61093|NL|11|Haastrecht|52|4.7833
61094|NL|05|Haelen|51.2333|5.95
61095|NL|11|Hagestein|51.9833|5.1167
61096|NL|06|Haghorst|51.5|5.2167
61097|NL|06|Halder|51.65|5.3167
61098|NL|05|Haler|51.1833|5.7833
61099|NL|07|Halfweg|52.3833|4.75
61100|NL|03|Hall|52.1167|6.1
61101|NL|03|Halle|51.9833|6.4333
61102|NL|02|Hallum|53.3167|5.7833
61103|NL|06|Halsteren|51.5333|4.2667
61104|NL|06|Halte|51.45|5.8667
61105|NL|04|Hamrik|53.1667|6.2833
61106|NL|06|Handel|51.5833|5.7167
61107|NL|06|Hank|51.7333|4.9
61108|NL|10|Hansweert|51.45|4
61109|NL|02|Hantum|53.3667|5.9667
61110|NL|02|Hantumhuizen|53.3667|6
61111|NL|06|Hapert|51.3667|5.25
61112|NL|06|Haps|51.6833|5.8667
61113|NL|15|Harbrinkhoek|52.3833|6.7167
61114|NL|03|Harde|52.4167|5.8833
61115|NL|02|Hardegarijp|53.2167|5.95
61116|NL|15|Hardenberg|52.5667|6.6167
61117|NL|03|Harderwijk|52.35|5.6333
61118|NL|11|Hardinxveld|51.8167|4.8833
61119|NL|04|Haren|53.1667|6.6
61120|NL|07|Harenkarspel|52.7333|4.7833
61121|NL|03|Harfsen|52.2|6.3
61122|NL|02|Harich|52.9|5.5667
61123|NL|06|Haring|51.7|5.8667
61124|NL|07|Haringhuizen|52.7667|4.8333
61125|NL|02|Harkema|53.1833|6.1333
61126|NL|04|Harkstede|53.2167|6.7
61127|NL|02|Harlingen|53.1833|5.4167
61128|NL|09|Harmelen|52.0833|4.9667
61129|NL|03|Harreveld|51.9833|6.5167
61130|NL|03|Harskamp|52.1333|5.75
61131|NL|03|Hartenkamp|52.1333|5.75
61132|NL|03|Hartskamp|52.1333|5.75
61133|NL|02|Hartwerd|53.0667|5.5667
61134|NL|02|Haskerdijken|53|5.8667
61135|NL|02|Haskerhorne|52.95|5.8333
61136|NL|05|Hasselt|51.4333|6.1667
61137|NL|15|Hasselt|52.6|6.1
61138|NL|05|Hatenboer|51.1833|5.95
61139|NL|03|Hattem|52.4667|6.0667
61140|NL|03|Hattemerbroek|52.4667|6.0333
61141|NL|02|Haule|53.0333|6.3
61142|NL|02|Haulerwijk|53.0667|6.3333
61143|NL|07|Hauwert|52.7167|5.1
61144|NL|01|Havelte|52.7667|6.25
61145|NL|06|Hazenberg|51.4667|4.8667
61146|NL|11|Hazerswoude|52.1|4.5833
61147|NL|11|Hazerswoude-Dorp|52.1|4.5833
61148|NL|11|Hazerswoude-Rijndijk|52.1333|4.5833
61149|NL|03|Hedel|51.75|5.2667
61150|NL|03|Heeg|51.9333|6.15
61151|NL|05|Heel|51.1833|5.9
61152|NL|03|Heelsum|51.9833|5.75
61153|NL|03|Heelweg|51.9667|6.4667
61154|NL|15|Heemserveen|52.5833|6.5833
61155|NL|07|Heemskerk|52.5167|4.6667
61156|NL|07|Heemstede|52.35|4.6167
61157|NL|06|Heen|51.6167|4.2667
61158|NL|11|Heenvliet|51.8667|4.25
61159|NL|05|Heer|50.8333|5.7333
61160|NL|03|Heerde|52.3833|6.05
61161|NL|02|Heerenveen|52.95|5.9333
61162|NL|03|Heerewaarden|51.8167|5.4
61163|NL|07|Heerhugowaard|52.6667|4.85
61164|NL|11|Heerjansdam|51.8333|4.5667
61165|NL|06|Heerle|51.5167|4.3667
61166|NL|05|Heerlen|50.9|5.9833
61167|NL|06|Heesbeen|51.7333|5.1167
61168|NL|06|Heesch|51.7333|5.5333
61169|NL|03|Heesselt|51.8167|5.35
61170|NL|06|Heeswijk|51.65|5.4667
61171|NL|15|Heeten|52.3333|6.2833
61172|NL|15|Heetveld|52.6667|6.0167
61173|NL|06|Heeze|51.3833|5.5667
61174|NL|05|Hegelsom|51.4333|6.0333
61175|NL|05|Heibloem|51.3|5.9
61176|NL|02|Heide|52.9333|5.7667
61177|NL|05|Heide|50.95|5.7833
61178|NL|02|Heidehuizen|53.0667|6.1333
61179|NL|05|Heijen|51.6833|5.9833
61180|NL|06|Heijningen|51.65|4.4167
61181|NL|05|Heikant|51.7333|5.9167
61182|NL|06|Heikantse Hoeve|51.6833|5.45
61183|NL|04|Heiligerlee|53.15|7.0167
61184|NL|07|Heiloo|52.6|4.7
61185|NL|06|Heimolen|51.4333|5.8
61186|NL|11|Heinenoord|51.8333|4.4833
61187|NL|15|Heino|52.4333|6.2333
61188|NL|11|Hekelingen|51.8333|4.35
61189|NL|11|Hekendorp|52.0167|4.8167
61190|NL|05|Helden|51.3167|6
61191|NL|07|Helder|52.9667|4.7667
61192|NL|06|Helenaveen|51.4|5.9167
61193|NL|15|Hellendoorn|52.3833|6.45
61194|NL|11|Hellevoetsluis|51.8333|4.1333
61195|NL|05|Helling|51.5333|6.0833
61196|NL|03|Hellouw|51.8333|5.1833
61197|NL|04|Hellum|53.2333|6.85
61198|NL|06|Helmond|51.4833|5.6667
61199|NL|04|Helpman|53.2|6.5833
61200|NL|11|Helsdingen|51.9833|5.0667
61201|NL|06|Helvoirt|51.6333|5.2333
61202|NL|06|Helvoort|51.6333|5.2333
61203|NL|07|Hem|52.6667|5.1833
61204|NL|07|Hembrug|52.4167|4.8333
61205|NL|06|Hemelrijk|51.65|5.35
61206|NL|03|Hemmen|51.9333|5.7
61207|NL|02|Hempens|53.1833|5.8333
61208|NL|02|Hemrik|53.0333|6.1333
61209|NL|11|Hendrik-Ido-Ambacht|51.85|4.6333
61210|NL|03|Hengelo|52.05|6.3167
61211|NL|15|Hengelo|52.2667|6.8
61212|NL|15|Hengevelde|52.2|6.6333
61213|NL|10|Hengstdijk|51.35|4
61214|NL|10|Hengstdyk|51.35|4
61215|NL|07|Hensbroek|52.65|4.8833
61216|NL|03|Henxel|51.9833|6.75
61217|NL|15|Herfte|52.5|6.1667
61218|NL|05|Herkenbosch|51.15|6.0667
61219|NL|11|Herkingen|51.7167|4.0833
61220|NL|03|Hernen|51.8333|5.6833
61221|NL|06|Herpen|51.7667|5.65
61222|NL|06|Hersend|51.6667|5.4
61223|NL|05|Herten|51.1833|5.9667
61224|NL|15|Hertme|52.3167|6.7667
61225|NL|03|Herveld|51.9|5.75
61226|NL|03|Herwen|51.8833|6.1
61227|NL|03|Herwijnen|51.8167|5.1333
61228|NL|15|Herxen|52.4333|6.1333
61229|NL|03|Het Dorp|51.9833|5.8833
61230|NL|03|Het Gooi|52.0333|6.2667
61231|NL|03|Het Harde|52.4167|5.8833
61232|NL|03|Het Loo|51.9333|5.9833
61233|NL|06|Het Zand|51.5667|5.05
61234|NL|03|Heteren|51.9667|5.75
61235|NL|11|Heukelom|51.8667|5.0833
61236|NL|11|Heukelum|51.8667|5.0833
61237|NL|03|Heumen|51.7667|5.85
61238|NL|03|Heurne|51.9333|6.45
61239|NL|06|Heusden|51.7333|5.1333
61240|NL|06|Heuvel|51.3833|5.4333
61241|NL|15|Hexel|52.3333|6.4667
61242|NL|05|Heythuysen|51.25|5.9
61243|NL|15|Hezingen|52.45|6.8667
61244|NL|02|Hichtum|53.0833|5.5333
61245|NL|03|Hierden|52.35|5.6667
61246|NL|02|Hieslum|53.0167|5.4833
61247|NL|01|Hijken|52.9|6.5
61248|NL|02|Hijum|53.3|5.7667
61249|NL|02|Hilaard|53.1667|5.7
61250|NL|01|Hilde|52.95|6.45
61251|NL|06|Hill|51.75|5
61252|NL|11|Hillegersberg|51.9667|4.5167
61253|NL|11|Hillegom|52.3|4.5833
61254|NL|06|Hilvarenbeek|51.4833|5.1333
61255|NL|07|Hilversum|52.2333|5.1833
61256|NL|02|Hindeloopen|52.95|5.4
61257|NL|06|Hintham|51.7|5.35
61258|NL|07|Hippolytushoef|52.9|4.9667
61259|NL|02|Hitzum|53.1667|5.5167
61260|NL|06|Hobbel|51.3667|5.3833
61261|NL|07|Hobrede|52.55|4.9833
61262|NL|10|Hoedekenskerke|51.4167|3.9167
61263|NL|03|Hoef|52.25|5.5667
61264|NL|03|Hoek|51.8833|5.7
61265|NL|11|Hoek Van Holland|51.9833|4.1333
61266|NL|06|Hoekeinde|51.8167|4.9667
61267|NL|04|Hoekje|53.3|6.3
61268|NL|03|Hoenderloo|52.1167|5.8833
61269|NL|05|Hoensbroek|50.9167|5.9333
61270|NL|03|Hoenzadriel|51.75|5.3333
61271|NL|03|Hoeve|51.8667|5.7333
61272|NL|03|Hoevelaken|52.1667|5.4667
61273|NL|06|Hoeven|51.5|5.45
61274|NL|06|Hoeves|51.6167|5.4833
61275|NL|06|Hofstad|51.3667|5.2333
61276|NL|06|Hoge|51.6167|4.7667
61277|NL|15|Hogeland|52.2167|6.9167
61278|NL|11|Hogeveen|52.0833|4.5833
61279|NL|05|Hollander|51.2833|5.85
61280|NL|09|Hollandsche Rading|52.1833|5.1833
61281|NL|01|Hollandscheveld|52.7|6.5333
61282|NL|02|Hollum|53.4167|5.6333
61283|NL|01|Holsloot|52.7167|6.8
61284|NL|05|Holst|51.1333|6.05
61285|NL|15|Holten|52.2833|6.4333
61286|NL|15|Holtenbroek|52.5333|6.0833
61287|NL|06|Holthees|51.5667|6
61288|NL|15|Holtheme|52.6167|6.6833
61289|NL|01|Holtland|52.85|6.35
61290|NL|05|Holtum|51.05|5.8333
61291|NL|02|Holwerd|53.3667|5.9
61292|NL|04|Holwierde|53.35|6.8833
61293|NL|05|Homberg|51.4667|6.15
61294|NL|02|Hommerts|52.9833|5.65
61295|NL|06|Hondsberg|51.5667|5.1833
61296|NL|05|Hondsrug|50.85|5.9833
61297|NL|11|Honselersdijk|52|4.2333
61298|NL|07|Hoofddorp|52.3|4.7
61299|NL|07|Hoofdorp|52.3|4.7
61300|NL|10|Hoofdplaat|51.3667|3.6667
61301|NL|03|Hoog-Soeren|52.2167|5.8833
61302|NL|11|Hoogblokland|51.8833|4.9833
61303|NL|06|Hoogbraak|51.45|4.9167
61304|NL|06|Hooge Mierde|51.3833|5.1167
61305|NL|06|Hooge Zwaluwe|51.6833|4.75
61306|NL|06|Hoogeloon|51.4|5.2667
61307|NL|06|Hoogerheide|51.4167|4.3167
61308|NL|01|Hoogersmilde|52.9|6.4
61309|NL|01|Hoogeveen|52.7333|6.4833
61310|NL|04|Hoogezand|53.1667|6.7667
61311|NL|01|Hooghalen|52.9167|6.55
61312|NL|07|Hoogkarspel|52.7|5.2
61313|NL|09|Hoogland|52.1833|5.3667
61314|NL|09|Hooglanderveen|52.1833|5.4333
61315|NL|11|Hoogmade|52.1667|4.5833
61316|NL|06|Hoogveld|51.65|5.6667
61317|NL|11|Hoogvliet|51.8667|4.35
61318|NL|07|Hoogwoud|52.7167|4.9333
61319|NL|07|Hoorn|52.65|5.0667
61320|NL|11|Hoornaar|51.8833|4.9833
61321|NL|02|Hoornsterzwaag|53|6.1667
61322|NL|02|Hoornsterzwaagcompagnie|53.0167|6.1667
61323|NL|11|Hordijk|51.8833|4.55
61324|NL|05|Horn|51.2167|5.95
61325|NL|04|Hornhuizen|53.3833|6.3667
61326|NL|03|Horssen|51.85|5.6167
61327|NL|05|Horst|51.1833|5.7167
61328|NL|04|Horsten|52.9333|7.0167
61329|NL|05|Hout|51.3|6.0833
61330|NL|06|Houtakker|51.5|5.15
61331|NL|09|Houten|52.0333|5.1667
61332|NL|02|Houtigehage|53.15|6.1333
61333|NL|06|Houtsestraat|51.6|5.1
61334|NL|04|Houwerzijl|53.3333|6.35
61335|NL|03|Hoven|52.1333|6.1833
61336|NL|06|Huijbergen|51.4333|4.3667
61337|NL|09|Huis Ter Heide|52.1167|5.2667
61338|NL|03|Huissen|51.9333|5.9333
61339|NL|07|Huizen|52.3|5.2333
61340|NL|05|Hulsberg|50.8833|5.8667
61341|NL|06|Hulsel|51.3833|5.1833
61342|NL|05|Hulsen|50.9333|5.75
61343|NL|03|Hulshorst|52.3667|5.7333
61344|NL|10|Hulst|51.2833|4.05
61345|NL|06|Hulten|51.5667|4.95
61346|NL|05|Hulzen|51.2833|5.7667
61347|NL|03|Hummelo|52|6.2333
61348|NL|05|Hunsel|51.1833|5.8167
61349|NL|03|Huppel|52|6.75
61350|NL|06|Hurkske|51.5833|5.6167
61351|NL|03|Hurwenen|51.8167|5.3167
61352|NL|06|Hutten|51.4|5.8333
61353|NL|15|Huurne|52.35|6.5833
61354|NL|02|Idsegahuizum|53.05|5.4167
61355|NL|02|Idskenhuizen|52.9333|5.7167
61356|NL|02|IJlst|53.0167|5.6167
61357|NL|07|IJmond|52.4667|4.6
61358|NL|07|IJmuiden|52.4667|4.6
61359|NL|11|IJselmonde|51.9|4.55
61360|NL|09|IJselstein|52.0167|5.05
61361|NL|15|IJsselmuiden|52.5667|5.9167
61362|NL|09|IJsselstein|52.0167|5.05
61363|NL|05|IJsselsteyn|51.4833|5.9
61364|NL|10|IJzendijke|51.3167|3.6167
61365|NL|03|IJzendoorn|51.9|5.5333
61366|NL|07|Ilpendam|52.4667|4.95
61367|NL|05|Ingber|50.8167|5.8667
61368|NL|03|Ingen|51.9667|5.4833
61369|NL|02|Iniaheide|53.15|6
61370|NL|02|Irnsum|53.0833|5.8
61371|NL|02|Itens|53.1|5.65
61372|NL|05|Ittervoort|51.1667|5.8167
61373|NL|09|Jaarsveld|51.9667|4.9833
61374|NL|05|Jabeek|50.9833|5.9333
61375|NL|02|Jansenstichting|53.05|6.0167
61376|NL|02|Janum|53.3167|5.9
61377|NL|02|Jellum|53.1667|5.75
61378|NL|02|Jislum|53.3167|5.8833
61379|NL|07|Jisp|52.5167|4.85
61380|NL|04|Jonkersvaart|53.1333|6.3
61381|NL|03|Joppe|52.2|6.2333
61382|NL|02|Joure|52.9667|5.7833
61383|NL|02|Jubbega|52.9667|6.1167
61384|NL|07|Julianadorp|52.9|4.75
61385|NL|11|Kaag|52.2167|4.55
61386|NL|06|Kaathoven|51.7|5.4667
61387|NL|06|Kaatsheuvel|51.6667|5.0667
61388|NL|07|Kabel|52.25|4.65
61389|NL|06|Kade|51.6333|4.4833
61390|NL|01|Kalenberg|52.7333|6.4333
61391|NL|07|Kalf|52.4667|4.8333
61392|NL|04|Kalkwijk|53.15|6.7833
61393|NL|15|Kallenkote|52.8|6.1833
61394|NL|01|Kalteren|52.85|6.3
61395|NL|09|Kamerik|52.1167|4.9
61396|NL|05|Kamp|51.5667|6.05
61397|NL|15|Kampen|52.55|5.9167
61398|NL|10|Kamperland|51.5667|3.7
61399|NL|15|Kamperveen|52.5333|5.9
61400|NL|09|Kanis|52.1333|4.9
61401|NL|04|Kantens|53.3667|6.6333
61402|NL|07|Kapel|52.5833|4.6833
61403|NL|10|Kapelle|51.65|3.9667
61404|NL|10|Kapellebrug|51.25|4.0667
61405|NL|05|Kappert|51.2667|6
61406|NL|05|Karreveld|51.2833|5.9
61407|NL|06|Kasteren|51.4|5.2333
61408|NL|02|Katlijk|52.95|6.05
61409|NL|10|Kats|51.5667|3.8833
61410|NL|05|Katsberg|51.3333|5.9
61411|NL|04|Kattenburg|53.35|6.4
61412|NL|10|Kattendijke|51.5167|3.95
61413|NL|11|Katwijk|52.2|4.4167
61414|NL|07|Katwoude|52.4667|5.05
61415|NL|11|Kedichem|51.8667|5.05
61416|NL|03|Keijenborg|52.0333|6.3
61417|NL|06|Keizershoek|51.45|4.9667
61418|NL|03|Kekerdom|51.8667|6
61419|NL|06|Keldonk|51.5833|5.6
61420|NL|05|Kelpen|51.2167|5.8333
61421|NL|09|Kerckebosch|52.0833|5.25
61422|NL|03|Kerk-Avezaath|51.9|5.3833
61423|NL|07|Kerkbuurt|52.4667|5.1
61424|NL|03|Kerkdriel|51.7667|5.3333
61425|NL|01|Kerkenveld|52.6667|6.5
61426|NL|06|Kerkhof|51.3667|5.55
61427|NL|05|Kerkrade|50.8667|6.0667
61428|NL|10|Kerkwerve|51.6833|3.9
61429|NL|03|Kerkwijk|51.7833|5.2167
61430|NL|05|Kessel|51.3|6.05
61431|NL|03|Kesteren|51.9333|5.5667
61432|NL|11|Ketel|51.9333|4.3833
61433|NL|05|Keuter|51.5|6.1
61434|NL|03|Keyenborg|52.0333|6.3
61435|NL|04|Kiel|53.1333|6.7667
61436|NL|04|Kiel Windeweer|53.1167|6.7833
